accesorials_sale,accesorials_cost,cliente,carrier,name,origin,destination,distance,vehicle_type,height_change,division,creation_date,delivery_date,sale
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2025-02-18,2025-02-24,38532.0
0.0,0.0,Cliente 47,Carrier 152,Eduardo Chaim,"San Pedro Tlaquepaque,  Jalisco","Laredo,  Texas",860.0419053630932,DryVan 53,-1435.5626983642574,Crossborder,2025-03-26,2025-04-02,50200.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2025-03-12,2025-03-20,38342.0
0.0,0.0,Cliente 38,Carrier 24,Luis Ortiz,"San Pedro Tlaquepaque,  Jalisco","San Diego,  California",1920.2627538757854,DryVan 53,-1549.5687150955196,Crossborder,2025-04-28,2025-05-13,116322.5
1.0,0.0,Cliente 162,Carrier 175,Fabián Gamboa,"Westland,  Michigan","Aguascalientes,  Aguascalientes",2872.1833948759327,DryVan 53,1668.184204101562,Crossborder,2025-10-27,2025-11-07,66204.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2024-10-17,2024-10-24,40973.4
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-03-26,2025-04-01,7028.0
0.0,0.0,Cliente 46,Carrier 306,Jessica Hernández,"Laredo,  Texas","Tepotzotlán,  Estado de México",866.1999217619186,DryVan 53,2126.2515411376953,Crossborder,2025-11-25,2025-11-28,24000.0
1.0,0.0,Cliente 174,Carrier 6,Blanca Rodríguez,"Laredo,  Texas","Azcapotzalco,  Ciudad de México",892.2522483110752,DryVan 53,2118.2552032470703,Crossborder,2025-12-05,2025-12-15,36166.31
1.0,0.0,Cliente 174,Carrier 9,Blanca Rodríguez,"Laredo,  Texas","Azcapotzalco,  Ciudad de México",892.2522483110752,DryVan 53,2118.2552032470703,Crossborder,2025-12-05,2025-12-10,30113.77
0.0,0.0,Cliente 79,Carrier 216,Eduardo Chaim,"Querétaro,  Querétaro","Laredo,  Texas",774.0799893868688,DryVan 53,-1686.8664093017574,Crossborder,2025-11-20,2025-11-24,33929.0
0.0,0.0,Cliente 124,Carrier 3,Juan Rojas,"Douglas,  Georgia","Cuautla,  Morelos",2144.5781515455587,DryVan 53,1218.5415878295903,Crossborder,2025-10-07,2025-11-07,53215.0
0.0,0.0,Cliente 6,Carrier 229,Blanca Rodríguez,"Apodaca,  Nuevo León","Burlington,  Ontario",2686.157057567102,DryVan 53,-343.24935150146484,Crossborder,2025-05-15,2025-05-20,89056.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-10-22,2025-10-27,6450.5
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-07-14,2025-07-18,6531.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2024-10-31,2024-11-04,39513.6
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-11-19,2025-11-21,6419.0
0.0,0.0,Cliente 8,Carrier 4,Juan Rojas,"Naucalpan de Juárez,  Estado de México","Muscle Shoals,  Alabama",2044.3027194355514,DryVan 53,-2114.0020599365234,Crossborder,2024-10-29,2024-10-31,112000.0
0.0,0.0,Cliente 127,Carrier 229,Jessica Hernández,"San Luis Potosí,  San Luis Potosí","Montreal,  Quebec",3591.776587324161,DryVan 53,-1829.2375030517578,Crossborder,2025-04-30,2025-05-07,111271.2
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2025-11-18,2025-11-21,35926.8
0.0,0.0,Cliente 127,Carrier 229,Jessica Hernández,"San Luis Potosí,  San Luis Potosí","Montreal,  Quebec",3591.776587324161,DryVan 53,-1829.2375030517578,Crossborder,2025-05-20,2025-06-02,110021.6
0.0,0.0,Cliente 100,Carrier 242,Blanca Rodríguez,"San Luis Potosí,  San Luis Potosí","Iowa,  Louisiana",1198.6994654376554,DryVan 53,-1858.695411682129,Crossborder,2025-11-07,2025-11-14,63308.0
0.0,0.0,Cliente 2,Carrier 3,Luis Ortiz,"Laredo,  Texas","Tepeji del Río de Ocampo,  Hidalgo",845.0917659125754,DryVan 53,2010.9932403564453,Crossborder,2025-06-24,2025-07-05,23937.5
0.0,0.0,Cliente 60,Carrier 13,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Stockton,  California",2394.8881121361483,DryVan 53,-492.7290015220642,Crossborder,2025-09-29,2025-10-06,121308.0
0.0,0.0,Cliente 150,Carrier 10,Jessica Hernández,"Naucalpan de Juárez,  Estado de México","Wauwatosa,  Wisconsin",2824.133353611965,DryVan 53,-2063.7801971435547,Crossborder,2025-07-07,2025-07-14,109917.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-03-21,2025-03-28,7077.0
0.0,0.0,Cliente 98,Carrier 166,Jessica Hernández,"Tepotzotlán,  Estado de México","Laredo,  Texas",866.1999217619186,DryVan 53,-2126.2515411376953,Crossborder,2025-11-14,2025-11-21,38000.0
0.0,0.0,Cliente 6,Carrier 13,Blanca Rodríguez,"Apodaca,  Nuevo León","Levittown,  Pennsylvania",2838.698648355728,DryVan 53,-419.6920690536499,Crossborder,2024-10-18,2024-10-25,111608.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-09-22,2025-09-25,6436.5
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-10-10,2025-10-14,6496.0
0.0,0.0,Cliente 60,Carrier 166,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Laredo,  Texas",209.91248424421687,DryVan 53,-367.33982849121094,Crossborder,2025-03-06,2025-03-19,18351.0
0.0,0.0,Cliente 109,Carrier 179,Blanca Rodríguez,"Santa Catarina,  Nuevo León","McAllen,  Texas",228.89328761995029,DryVan 53,-614.4606399536133,Crossborder,2025-12-28,2025-12-31,25060.0
0.0,0.0,Cliente 106,Carrier 55,Luis Navarro,"Tepatitlán de Morelos,  Jalisco","Laredo,  Texas",813.4516418585754,DryVan 53,-1689.3907012939453,Crossborder,2025-08-15,2025-08-21,41382.0
0.0,0.0,Cliente 1,Carrier 10,Eduardo Chaim,"Chipilo,  Puebla","Salt Lake City,  Utah",2741.664745615312,DryVan 53,-838.478881835938,Crossborder,2024-10-25,2024-11-11,138880.0
1.0,0.0,Cliente 100,Carrier 4,Blanca Rodríguez,"San Luis Potosí,  San Luis Potosí","Iowa,  Louisiana",1198.6994654376554,DryVan 53,-1858.695411682129,Crossborder,2025-11-25,2025-12-15,69683.58
0.0,0.0,Cliente 100,Carrier 242,Blanca Rodríguez,"Cuernavaca,  Morelos","Iowa,  Louisiana",1405.070692428573,DryVan 53,-1507.504005432129,Crossborder,2025-11-24,2025-12-12,80475.0
0.0,0.0,Cliente 98,Carrier 179,Jessica Hernández,"Tepotzotlán,  Estado de México","Laredo,  Texas",866.1999217619186,DryVan 53,-2126.2515411376953,Crossborder,2025-08-01,2025-08-07,38000.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-09-26,2025-10-01,6457.5
0.0,0.0,Cliente 100,Carrier 48,Blanca Rodríguez,"San Luis Potosí,  San Luis Potosí","Iowa,  Louisiana",1198.6994654376554,DryVan 53,-1858.695411682129,Crossborder,2025-09-30,2025-10-06,62390.0
1.0,0.0,Cliente 94,Carrier 150,Jessica Hernández,"San Pedro Tlaquepaque,  Jalisco","Bloomington,  California",2037.953272972309,DryVan 53,-1229.3331909179683,Crossborder,2025-04-09,2025-04-10,10862.25
0.0,0.0,Cliente 8,Carrier 196,Juan Rojas,"Ixtapaluca,  Estado de México","Russellville,  Kentucky",2274.1519773308764,DryVan 53,-2061.9651641845703,Crossborder,2025-04-07,2025-04-16,123000.0
0.0,0.0,Cliente 8,Carrier 4,Juan Rojas,"Nezahualcóyotl,  Estado de México","Muscle Shoals,  Alabama",2038.1181502942645,DryVan 53,-2081.8423919677734,Crossborder,2025-06-04,2025-06-16,107856.0
0.0,0.0,Cliente 1,Carrier 3,Eduardo Chaim,"Zapopan,  Jalisco","Franklin Park,  Illinois",2777.086700540599,DryVan 53,-1434.8343200683594,Crossborder,2024-11-04,2024-11-18,112504.0
0.0,0.0,Cliente 124,Carrier 13,Juan Rojas,"Douglas,  Georgia","Cuautla,  Morelos",2144.5781515455587,DryVan 53,1218.5415878295903,Crossborder,2025-09-03,2025-09-12,54259.0
0.0,0.0,Cliente 6,Carrier 12,Blanca Rodríguez,"Apodaca,  Nuevo León","London,  Ontario",2572.7244345225295,DryVan 53,-182.64813232421872,Crossborder,2025-04-24,2025-04-30,90298.0
0.0,0.0,Cliente 131,Carrier 1,Jessica Hernández,"Laredo,  Texas","Querétaro,  Querétaro",774.0799893868688,DryVan 53,1686.8664093017574,Crossborder,2025-09-30,2025-10-02,22937.5
0.0,0.0,Cliente 6,Carrier 13,Blanca Rodríguez,"Apodaca,  Nuevo León","Levittown,  Pennsylvania",2838.698648355728,DryVan 53,-419.6920690536499,Crossborder,2025-09-29,2025-10-06,102928.0
0.0,0.0,Cliente 102,Carrier 19,Marco Martínez,"Urbana,  Ohio","San Nicolás Tlazala,  Estado de México",2764.237843863753,DryVan 53,2267.3344116210938,Crossborder,2025-04-25,2025-05-12,74404.0
0.0,0.0,Cliente 98,Carrier 55,Jessica Hernández,"Tepotzotlán,  Estado de México","Laredo,  Texas",866.1999217619186,DryVan 53,-2126.2515411376953,Crossborder,2025-06-27,2025-07-07,38000.0
0.0,0.0,Cliente 60,Carrier 103,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Goose Creek,  South Carolina",2116.319819394402,DryVan 53,-486.50482082366943,Crossborder,2024-10-23,2024-10-28,94380.0
0.0,0.0,Cliente 6,Carrier 125,Blanca Rodríguez,"Apodaca,  Nuevo León","Levittown,  Pennsylvania",2838.698648355728,DryVan 53,-419.6920690536499,Crossborder,2026-01-30,2026-02-05,96600.0
0.0,0.0,Cliente 20,Carrier 97,Blanca Rodríguez,"Tijuana,  Baja California","Shelby,  Ohio",3177.359227479903,DryVan 53,313.1350784301758,Crossborder,2025-03-27,2025-04-07,114570.0
0.0,0.0,Cliente 127,Carrier 13,Jessica Hernández,"San Luis Potosí,  San Luis Potosí","Danville,  Illinois",2361.497241900643,DryVan 53,-1683.1098327636719,Crossborder,2025-12-10,2025-12-18,74579.0
0.0,0.0,Cliente 1,Carrier 3,Eduardo Chaim,"Zapopan,  Jalisco","Oakwood,  Georgia",2438.7488537336644,DryVan 53,-1278.5425109863281,Crossborder,2025-11-11,2025-12-04,101145.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2025-08-25,2025-08-27,36456.0
0.0,0.0,Cliente 98,Carrier 179,Jessica Hernández,"Tepotzotlán,  Estado de México","Laredo,  Texas",866.1999217619186,DryVan 53,-2126.2515411376953,Crossborder,2025-11-06,2025-11-12,38000.0
0.0,0.0,Cliente 8,Carrier 4,Juan Rojas,"Ixtapaluca,  Estado de México","Russellville,  Kentucky",2274.1519773308764,DryVan 53,-2061.9651641845703,Crossborder,2025-03-08,2025-03-20,121680.0
0.0,0.0,Cliente 125,Carrier 216,Blanca Rodríguez,"Laredo,  Texas","San José Iturbide,  Guanajuato",728.6485457593494,DryVan 53,1974.9536895751953,Crossborder,2026-02-05,2026-02-11,22477.0
0.0,0.0,Cliente 127,Carrier 12,Jessica Hernández,"San Luis Potosí,  San Luis Potosí","Montreal,  Quebec",3591.776587324161,DryVan 53,-1829.2375030517578,Crossborder,2025-03-11,2025-03-21,115247.2
0.0,0.0,Cliente 127,Carrier 13,Jessica Hernández,"San Luis Potosí,  San Luis Potosí","Danville,  Illinois",2361.497241900643,DryVan 53,-1683.1098327636719,Crossborder,2025-09-09,2025-09-19,76506.0
0.0,0.0,Cliente 6,Carrier 12,Blanca Rodríguez,"Apodaca,  Nuevo León","Burlington,  Ontario",2686.157057567102,DryVan 53,-343.24935150146484,Crossborder,2024-10-03,2024-10-10,93072.0
0.0,0.0,Cliente 127,Carrier 4,Jessica Hernández,"San Luis Potosí,  San Luis Potosí","Oklahoma City,  Oklahoma",1518.188743264285,DryVan 53,-1500.8930358886719,Crossborder,2025-08-26,2025-09-02,58716.0
0.0,0.0,Cliente 98,Carrier 290,Jessica Hernández,"Tepotzotlán,  Estado de México","Laredo,  Texas",866.1999217619186,DryVan 53,-2126.2515411376953,Crossborder,2026-01-09,2026-01-19,38000.0
0.0,0.0,Cliente 1,Carrier 3,Eduardo Chaim,"Zapopan,  Jalisco","Franklin Park,  Illinois",2777.086700540599,DryVan 53,-1434.8343200683594,Crossborder,2025-03-27,2025-04-09,112560.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2026-01-12,2026-01-14,35240.8
0.0,0.0,Cliente 24,Carrier 296,Luis Ortiz,"El Paso,  Texas","Delicias,  Chihuahua",409.57666410873674,Flatbed 53,52.054077148437045,Crossborder,2026-02-02,2026-02-05,35526.5
0.0,0.0,Cliente 34,Carrier 3,Eduardo Chaim,"New Columbia,  Pennsylvania","Laredo,  Texas",2554.90737176181,DryVan 53,-15.98439025878912,Crossborder,2024-12-26,2024-12-30,48384.0
0.0,0.0,Cliente 67,Carrier 55,Eduardo Chaim,"Zapopan,  Jalisco","Laredo,  Texas",856.8536671571155,DryVan 53,-1500.5166778564453,Crossborder,2025-03-10,2025-03-17,44616.0
0.0,0.0,Cliente 109,Carrier 179,Luis Navarro,"Santa Catarina,  Nuevo León","Edinburg,  Texas",238.21756378941885,DryVan 53,-623.5703086853027,Crossborder,2025-05-31,2025-06-06,27146.0
0.0,0.0,Cliente 106,Carrier 149,Luis Navarro,"Tepatitlán de Morelos,  Jalisco","Laredo,  Texas",813.4516418585754,DryVan 53,-1689.3907012939453,Crossborder,2025-01-14,2025-01-22,45760.0
0.0,0.0,Cliente 60,Carrier 19,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Goose Creek,  South Carolina",2116.319819394402,DryVan 53,-486.50482082366943,Crossborder,2024-11-15,2024-11-25,96303.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2025-08-06,2025-08-08,36769.6
0.0,0.0,Cliente 6,Carrier 12,Blanca Rodríguez,"Apodaca,  Nuevo León","Burlington,  Ontario",2686.157057567102,DryVan 53,-343.24935150146484,Crossborder,2025-12-18,2026-01-05,82892.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-11-07,2025-11-12,6517.0
0.0,0.0,Cliente 125,Carrier 1,Blanca Rodríguez,"Gadsden,  Alabama","San José Iturbide,  Guanajuato",2021.7073599269386,DryVan 53,1934.4391632080078,Crossborder,2025-09-18,2025-10-01,51324.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-03-26,2025-04-01,7028.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2025-06-10,2025-06-18,37357.6
0.0,0.0,Cliente 1,Carrier 3,Eduardo Chaim,"Zapopan,  Jalisco","Oakwood,  Georgia",2438.7488537336644,DryVan 53,-1278.5425109863281,Crossborder,2026-01-21,2026-02-04,96800.0
0.0,0.0,Cliente 60,Carrier 281,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Laredo,  Texas",209.91248424421687,DryVan 53,-367.33982849121094,Crossborder,2025-10-09,2025-10-16,16515.0
0.0,0.0,Cliente 124,Carrier 3,Juan Rojas,"Albany,  Georgia","Cuautla,  Morelos",2053.268024273403,DryVan 53,1236.9375991821294,Crossborder,2025-09-03,2025-09-26,54259.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-03-14,2025-03-25,7028.0
0.0,0.0,Cliente 46,Carrier 306,Jessica Hernández,"Laredo,  Texas","Tepotzotlán,  Estado de México",866.1999217619186,DryVan 53,2126.2515411376953,Crossborder,2025-12-26,2026-01-02,24000.0
0.0,0.0,Cliente 6,Carrier 13,Blanca Rodríguez,"Apodaca,  Nuevo León","Levittown,  Pennsylvania",2838.698648355728,DryVan 53,-419.6920690536499,Crossborder,2024-12-30,2025-01-06,113512.0
0.0,0.0,Cliente 2,Carrier 306,Luis Ortiz,"Laredo,  Texas","Tepeji del Río de Ocampo,  Hidalgo",845.0917659125754,DryVan 53,2010.9932403564453,Crossborder,2025-12-04,2025-12-08,22825.0
0.0,0.0,Cliente 60,Carrier 224,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Coppell,  Texas",861.5426903254726,DryVan 53,-338.5566101074218,Crossborder,2025-09-08,2025-09-15,47634.0
0.0,0.0,Cliente 47,Carrier 55,Eduardo Chaim,"San Pedro Tlaquepaque,  Jalisco","Laredo,  Texas",860.0419053630932,DryVan 53,-1435.5626983642574,Crossborder,2025-09-02,2025-09-10,46625.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2026-01-20,2026-01-22,6160.0
0.0,0.0,Cliente 58,Carrier 196,Jessica Hernández,"Huehuetoca,  Estado de México","Cleburne,  Texas",1403.8468854496248,DryVan 53,-2019.6160888671875,Crossborder,2025-03-28,2025-04-08,79248.0
0.0,0.0,Cliente 100,Carrier 24,Blanca Rodríguez,"Apodaca,  Nuevo León","Iowa,  Louisiana",860.9099837324301,DryVan 53,-423.85816192626953,Crossborder,2025-05-13,2025-05-27,48069.0
0.0,0.0,Cliente 125,Carrier 1,Blanca Rodríguez,"Butler,  Indiana","San José Iturbide,  Guanajuato",2699.067254178177,DryVan 53,1839.8740539550781,Crossborder,2025-04-15,2025-04-28,69345.0
0.0,1.0,Cliente 131,Carrier 137,Jessica Hernández,"Laredo,  Texas","Querétaro,  Querétaro",774.0799893868688,1.5,1686.8664093017574,Crossborder,2025-04-21,2025-04-23,25961.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-11-11,2025-11-13,6436.5
0.0,0.0,Cliente 1,Carrier 3,Eduardo Chaim,"Zapopan,  Jalisco","Thornton,  Colorado",2139.627709029547,DryVan 53,0.5206298828120453,Crossborder,2025-07-02,2025-07-14,118251.0
0.0,0.0,Cliente 98,Carrier 222,Jessica Hernández,"Tepotzotlán,  Estado de México","Laredo,  Texas",866.1999217619186,DryVan 53,-2126.2515411376953,Crossborder,2025-07-13,2025-07-22,38000.0
0.0,0.0,Cliente 100,Carrier 252,Blanca Rodríguez,"Ciénega de Flores,  Nuevo León","Iowa,  Louisiana",847.6188650524014,DryVan 53,-392.38428497314453,Crossborder,2025-10-09,2025-10-24,44957.5
0.0,0.0,Cliente 1,Carrier 7,Eduardo Chaim,"Chipilo,  Puebla","Franklin Park,  Illinois",2734.1393741191196,DryVan 53,-1943.1766052246094,Crossborder,2025-07-11,2025-07-21,104328.0
0.0,0.0,Cliente 1,Carrier 3,Eduardo Chaim,"Chipilo,  Puebla","Franklin Park,  Illinois",2734.1393741191196,DryVan 53,-1943.1766052246094,Crossborder,2025-04-30,2025-05-12,109704.0
0.0,1.0,Cliente 59,Carrier 13,Juan Rojas,"San Nicolás de los Garza,  Nuevo León","Hillside,  New Jersey",2921.3028612256767,DryVan 53,-485.74745750427246,Crossborder,2025-12-07,2025-12-23,114597.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2025-02-28,2025-03-10,38893.0
0.0,0.0,Cliente 124,Carrier 7,Juan Rojas,"Douglas,  Georgia","Cuautla,  Morelos",2144.5781515455587,DryVan 53,1218.5415878295903,Crossborder,2025-09-03,2025-10-06,54259.0
0.0,0.0,Cliente 60,Carrier 120,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Laredo,  Texas",209.91248424421687,DryVan 53,-367.33982849121094,Crossborder,2025-03-05,2025-03-14,18765.0
0.0,0.0,Cliente 27,Carrier 13,Jessica Hernández,"Apodaca,  Nuevo León","Turlock,  California",2341.6450136132266,DryVan 53,-398.6854553222656,Crossborder,2025-01-23,2025-01-27,129402.0
0.0,0.0,Cliente 2,Carrier 175,Luis Ortiz,"Tepeji del Río de Ocampo,  Hidalgo","Rockingham,  North Carolina",2545.274440722967,DryVan 53,-2054.114082336426,Crossborder,2025-07-18,2025-07-28,111681.5
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2024-10-28,2024-11-04,39062.8
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2025-11-18,2025-11-21,35926.8
0.0,0.0,Cliente 1,Carrier 7,Eduardo Chaim,"Chipilo,  Puebla","Houston,  Texas",1232.67469170261,DryVan 53,-2123.50749874115,Crossborder,2025-03-07,2025-03-17,77064.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-09-26,2025-10-01,6457.5
0.0,0.0,Cliente 60,Carrier 29,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Laredo,  Texas",209.91248424421687,DryVan 53,-367.33982849121094,Crossborder,2024-12-18,2024-12-23,29348.0
0.0,0.0,Cliente 150,Carrier 306,Jessica Hernández,"Laredo,  Texas","Cuautitlán Izcalli,  Estado de México",873.4434401362074,DryVan 53,2148.3867950439453,Crossborder,2026-01-07,2026-01-12,26056.5
0.0,0.0,Cliente 102,Carrier 3,Marco Martínez,"Chino,  California","San Nicolás Tlazala,  Estado de México",2439.2972295837917,DryVan 53,2366.3248901367188,Crossborder,2025-11-21,2025-12-10,77112.0
0.0,0.0,Cliente 47,Carrier 55,Eduardo Chaim,"San Pedro Tlaquepaque,  Jalisco","Laredo,  Texas",860.0419053630932,DryVan 53,-1435.5626983642574,Crossborder,2025-06-20,2025-06-27,43011.68
0.0,0.0,Cliente 6,Carrier 12,Blanca Rodríguez,"Apodaca,  Nuevo León","Brampton,  Ontario",2714.420156167327,DryVan 53,-217.29786682128903,Crossborder,2025-01-22,2025-01-27,94944.0
0.0,0.0,Cliente 98,Carrier 290,Jessica Hernández,"Tepotzotlán,  Estado de México","Laredo,  Texas",866.1999217619186,DryVan 53,-2126.2515411376953,Crossborder,2025-11-24,2025-12-03,38000.0
